movieId,tmdbId,movielens_title,source_title,source_release_date,overview,overview_language,directors,cast,source_url,source_dataset,retrieved_on
2403,1368,First Blood (Rambo: First Blood) (1982),First Blood,1982-10-22,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",en,"[{""id"": 16544, ""name"": ""Ted Kotcheff""}]","[{""id"": 16483, ""name"": ""Sylvester Stallone""}, {""id"": 16554, ""name"": ""Richard Crenna""}, {""id"": 6197, ""name"": ""Brian Dennehy""}, {""id"": 16555, ""name"": ""Bill McKinney""}, {""id"": 16556, ""name"": ""Jack Starrett""}]",https://www.themoviedb.org/movie/1368,TMDB 5000 Movie Dataset,2026-09-12
2404,1370,Rambo III (1988),Rambo III,1988-05-24,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",en,"[{""id"": 16589, ""name"": ""Peter MacDonald""}]","[{""id"": 16483, ""name"": ""Sylvester Stallone""}, {""id"": 16554, ""name"": ""Richard Crenna""}, {""id"": 2115, ""name"": ""Kurtwood Smith""}, {""id"": 6783, ""name"": ""Spiros Focás""}, {""id"": 16604, ""name"": ""Sasson Gabai""}]",https://www.themoviedb.org/movie/1370,TMDB 5000 Movie Dataset,2026-09-12
2414,11904,Young Sherlock Holmes (1985),Young Sherlock Holmes,1985-12-04,"Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.",en,"[{""id"": 8246, ""name"": ""Barry Levinson""}]","[{""id"": 984, ""name"": ""Nicholas Rowe""}, {""id"": 70881, ""name"": ""Alan Cox""}, {""id"": 31921, ""name"": ""Sophie Ward""}, {""id"": 660, ""name"": ""Anthony Higgins""}, {""id"": 87415, ""name"": ""Susan Fleetwood""}]",https://www.themoviedb.org/movie/11904,TMDB 5000 Movie Dataset,2026-09-12
2420,1885,"Karate Kid, The (1984)",The Karate Kid,1984-06-22,"Hassled by the school bullies, Daniel LaRusso has his share of adolescent woes. Luckily, his apartment building houses a resident martial arts master: Kesuke Miyagi, who agrees to train Daniel ... and ends up teaching him much more than self-defense. Armed with newfound confidence, skill and wisdom, Daniel ultimately faces off against his tormentors in this hugely popular classic underdog tale.",en,"[{""id"": 16513, ""name"": ""John G. Avildsen""}]","[{""id"": 2877, ""name"": ""Ralph Macchio""}, {""id"": 23915, ""name"": ""Pat Morita""}, {""id"": 56124, ""name"": ""William Zabka""}, {""id"": 56117, ""name"": ""Martin Kove""}, {""id"": 23920, ""name"": ""Chad McQueen""}]",https://www.themoviedb.org/movie/1885,TMDB 5000 Movie Dataset,2026-09-12
2424,9489,You've Got Mail (1998),You've Got Mail,1998-12-17,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business.",en,"[{""id"": 9248, ""name"": ""Nora Ephron""}]","[{""id"": 31, ""name"": ""Tom Hanks""}, {""id"": 5344, ""name"": ""Meg Ryan""}, {""id"": 57676, ""name"": ""Katie Sagona""}, {""id"": 17141, ""name"": ""Greg Kinnear""}, {""id"": 7489, ""name"": ""Parker Posey""}]",https://www.themoviedb.org/movie/9489,TMDB 5000 Movie Dataset,2026-09-12
2427,8741,"Thin Red Line, The (1998)",The Thin Red Line,1998-12-25,"Based on the graphic novel by James Jones, The Thin Red Line tells the story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. A powerful frontline cast - including Sean Penn, Nick Nolte, Woody Harrelson and George Clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the Pacific during World War II.",en,"[{""id"": 30715, ""name"": ""Terrence Malick""}]","[{""id"": 2228, ""name"": ""Sean Penn""}, {""id"": 3490, ""name"": ""Adrien Brody""}, {""id"": 8767, ""name"": ""Jim Caviezel""}, {""id"": 21343, ""name"": ""Ben Chaplin""}, {""id"": 1461, ""name"": ""George Clooney""}]",https://www.themoviedb.org/movie/8741,TMDB 5000 Movie Dataset,2026-09-12
2428,9276,"Faculty, The (1998)",The Faculty,1998-12-25,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet! As mind-controlling parasites rapidly begin spreading from the faculty to the students' bodies, it's ultimately up to the few who are left – an unlikely collection of loners, leaders, nerds and jocks – to save the world from alien domination.",en,"[{""id"": 2294, ""name"": ""Robert Rodriguez""}]","[{""id"": 22123, ""name"": ""Jordana Brewster""}, {""id"": 109, ""name"": ""Elijah Wood""}, {""id"": 20387, ""name"": ""Clea DuVall""}, {""id"": 25872, ""name"": ""Laura Harris""}, {""id"": 2299, ""name"": ""Josh Hartnett""}]",https://www.themoviedb.org/movie/9276,TMDB 5000 Movie Dataset,2026-09-12
2429,9822,Mighty Joe Young (1998),Mighty Joe Young,1998-12-25,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",en,"[{""id"": 33485, ""name"": ""Ron Underwood""}]","[{""id"": 6885, ""name"": ""Charlize Theron""}, {""id"": 1118, ""name"": ""Rade Serbedzija""}, {""id"": 2053, ""name"": ""Bill Paxton""}, {""id"": 9788, ""name"": ""Regina King""}, {""id"": 22109, ""name"": ""Peter Firth""}]",https://www.themoviedb.org/movie/9822,TMDB 5000 Movie Dataset,2026-09-12
2431,10312,Patch Adams (1998),Patch Adams,1998-12-25,"Meet Patch Adams, a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humor is the best medicine, and he's willing to do just anything to make his patients laugh - even if it means risking his own career.",en,"[{""id"": 4499, ""name"": ""Tom Shadyac""}]","[{""id"": 2157, ""name"": ""Robin Williams""}, {""id"": 1233, ""name"": ""Philip Seymour Hoffman""}, {""id"": 4029, ""name"": ""Bob Gunton""}, {""id"": 9979, ""name"": ""Peter Coyote""}, {""id"": 2169, ""name"": ""Michael Jeter""}]",https://www.themoviedb.org/movie/10312,TMDB 5000 Movie Dataset,2026-09-12
2432,9441,Stepmom (1998),Stepmom,1998-12-25,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",en,"[{""id"": 10965, ""name"": ""Chris Columbus""}]","[{""id"": 1204, ""name"": ""Julia Roberts""}, {""id"": 4038, ""name"": ""Susan Sarandon""}, {""id"": 228, ""name"": ""Ed Harris""}, {""id"": 20089, ""name"": ""Jena Malone""}, {""id"": 19977, ""name"": ""Liam Aiken""}]",https://www.themoviedb.org/movie/9441,TMDB 5000 Movie Dataset,2026-09-12
2433,9422,"Civil Action, A (1998)",A Civil Action,1998-03-05,"Jan Schlickmann is a cynical lawyer who goes out to ""get rid of"" a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds.",en,"[{""id"": 2260, ""name"": ""Steven Zaillian""}]","[{""id"": 8891, ""name"": ""John Travolta""}, {""id"": 3087, ""name"": ""Robert Duvall""}, {""id"": 4252, ""name"": ""Tony Shalhoub""}, {""id"": 3905, ""name"": ""William H. Macy""}, {""id"": 6752, ""name"": ""Zeljko Ivanek""}]",https://www.themoviedb.org/movie/9422,TMDB 5000 Movie Dataset,2026-09-12
2436,10368,Tea with Mussolini (1999),Tea with Mussolini,1999-03-25,"Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.",en,"[{""id"": 24657, ""name"": ""Franco Zeffirelli""}]","[{""id"": 38225, ""name"": ""Cher""}, {""id"": 5309, ""name"": ""Judi Dench""}, {""id"": 23709, ""name"": ""Joan Plowright""}, {""id"": 10978, ""name"": ""Maggie Smith""}, {""id"": 10437, ""name"": ""Lily Tomlin""}]",https://www.themoviedb.org/movie/10368,TMDB 5000 Movie Dataset,2026-09-12
2445,15556,At First Sight (1999),At First Sight,1999-01-15,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,en,"[{""id"": 11472, ""name"": ""Irwin Winkler""}]","[{""id"": 5576, ""name"": ""Val Kilmer""}, {""id"": 23931, ""name"": ""Mira Sorvino""}, {""id"": 11084, ""name"": ""Kelly McGillis""}, {""id"": 6106, ""name"": ""Steven Weber""}, {""id"": 52374, ""name"": ""Bruce Davison""}]",https://www.themoviedb.org/movie/15556,TMDB 5000 Movie Dataset,2026-09-12
2446,28902,In Dreams (1999),In Dreams,1999-01-15,"Claire Cooper dreams strange things from time to time. One night, she dreams about a little girl being taken away by a stranger...",en,"[{""id"": 17016, ""name"": ""Neil Jordan""}]","[{""id"": 516, ""name"": ""Annette Bening""}, {""id"": 18992, ""name"": ""Aidan Quinn""}, {""id"": 9029, ""name"": ""Stephen Rea""}, {""id"": 3223, ""name"": ""Robert Downey Jr.""}, {""id"": 925, ""name"": ""Paul Guilfoyle""}]",https://www.themoviedb.org/movie/28902,TMDB 5000 Movie Dataset,2026-09-12
2447,14709,Varsity Blues (1999),Varsity Blues,1999-01-15,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",en,"[{""id"": 53177, ""name"": ""Brian Robbins""}]","[{""id"": 19210, ""name"": ""James Van Der Beek""}, {""id"": 20189, ""name"": ""Amy Smart""}, {""id"": 10127, ""name"": ""Jon Voight""}, {""id"": 8167, ""name"": ""Paul Walker""}, {""id"": 77174, ""name"": ""Ron Lester""}]",https://www.themoviedb.org/movie/14709,TMDB 5000 Movie Dataset,2026-09-12
2450,10658,Howard the Duck (1986),Howard the Duck,1986-08-01,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...,en,"[{""id"": 686, ""name"": ""Willard Huyck""}]","[{""id"": 1063, ""name"": ""Lea Thompson""}, {""id"": 4004, ""name"": ""Jeffrey Jones""}, {""id"": 504, ""name"": ""Tim Robbins""}, {""id"": 1471, ""name"": ""Ed Gale""}, {""id"": 168581, ""name"": ""Holly Robinson Peete""}]",https://www.themoviedb.org/movie/10658,TMDB 5000 Movie Dataset,2026-09-12
2459,30497,"Texas Chainsaw Massacre, The (1974)",The Texas Chain Saw Massacre,1974-10-01,Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,en,"[{""id"": 10051, ""name"": ""Tobe Hooper""}]","[{""id"": 27798, ""name"": ""Marilyn Burns""}, {""id"": 122454, ""name"": ""Allen Danziger""}, {""id"": 122455, ""name"": ""Paul A. Partain""}, {""id"": 122456, ""name"": ""William Vail""}, {""id"": 122457, ""name"": ""Teri McMinn""}]",https://www.themoviedb.org/movie/30497,TMDB 5000 Movie Dataset,2026-09-12
2460,16337,"Texas Chainsaw Massacre 2, The (1986)",The Texas Chainsaw Massacre 2,1986-08-22,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,en,"[{""id"": 10051, ""name"": ""Tobe Hooper""}]","[{""id"": 2778, ""name"": ""Dennis Hopper""}, {""id"": 86923, ""name"": ""Caroline Williams""}, {""id"": 104014, ""name"": ""Jim Siedow""}, {""id"": 27737, ""name"": ""Bill Moseley""}, {""id"": 422214, ""name"": ""Bill Johnson""}]",https://www.themoviedb.org/movie/16337,TMDB 5000 Movie Dataset,2026-09-12
2469,10013,Peggy Sue Got Married (1986),Peggy Sue Got Married,1986-10-05,"Peggy Sue faints at a Highschool reunion. When she wakes up she finds herself in her own past, just before she finished school.",en,"[{""id"": 1776, ""name"": ""Francis Ford Coppola""}]","[{""id"": 3391, ""name"": ""Kathleen Turner""}, {""id"": 2963, ""name"": ""Nicolas Cage""}, {""id"": 62014, ""name"": ""Barry Miller""}, {""id"": 2022, ""name"": ""Catherine Hicks""}, {""id"": 11148, ""name"": ""Joan Allen""}]",https://www.themoviedb.org/movie/10013,TMDB 5000 Movie Dataset,2026-09-12
2470,9671,Crocodile Dundee (1986),Crocodile Dundee,1986-09-26,"When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",en,"[{""id"": 58453, ""name"": ""Peter Faiman""}]","[{""id"": 57147, ""name"": ""Paul Hogan""}, {""id"": 57166, ""name"": ""Linda Kozlowski""}, {""id"": 14103, ""name"": ""Mark Blum""}, {""id"": 53023, ""name"": ""David Gulpilil""}, {""id"": 13938, ""name"": ""Michael Lombard""}]",https://www.themoviedb.org/movie/9671,TMDB 5000 Movie Dataset,2026-09-12
2471,9396,Crocodile Dundee II (1988),Crocodile Dundee II,1988-05-19,Australian outback expert protects his New York love from gangsters who've followed her down under.,en,"[{""id"": 57594, ""name"": ""John Cornell""}]","[{""id"": 57147, ""name"": ""Paul Hogan""}, {""id"": 57166, ""name"": ""Linda Kozlowski""}, {""id"": 42841, ""name"": ""John Meillon""}, {""id"": 57593, ""name"": ""Ernie Dingo""}, {""id"": 17764, ""name"": ""Charles S. Dutton""}]",https://www.themoviedb.org/movie/9396,TMDB 5000 Movie Dataset,2026-09-12
2474,11873,"Color of Money, The (1986)",The Color of Money,1986-10-07,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",en,"[{""id"": 1032, ""name"": ""Martin Scorsese""}]","[{""id"": 3636, ""name"": ""Paul Newman""}, {""id"": 500, ""name"": ""Tom Cruise""}, {""id"": 1161, ""name"": ""Mary Elizabeth Mastrantonio""}, {""id"": 4160, ""name"": ""Helen Shaver""}, {""id"": 1241, ""name"": ""John Turturro""}]",https://www.themoviedb.org/movie/11873,TMDB 5000 Movie Dataset,2026-09-12
2485,10314,She's All That (1999),She's All That,1999-01-29,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",en,"[{""id"": 64815, ""name"": ""Robert Iscove""}]","[{""id"": 33260, ""name"": ""Freddie Prinze Jr.""}, {""id"": 38581, ""name"": ""Rachael Leigh Cook""}, {""id"": 26457, ""name"": ""Matthew Lillard""}, {""id"": 8167, ""name"": ""Paul Walker""}, {""id"": 58006, ""name"": ""Jodi Lyn O'Keefe""}]",https://www.themoviedb.org/movie/10314,TMDB 5000 Movie Dataset,2026-09-12
